MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/17/2021 3:14:02 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
5.2626953	0.11553239	1.0131315	-0.004521687	-0.011729265
5.2773438	0.11198048	1.0112429	-0.004446967	-0.011492725
5.2919922	0.12733568	1.0110825	-0.0044018365	-0.011331909
5.3066406	0.11309587	1.0089337	-0.0044745742	-0.011461198
5.3212891	0.11853601	1.0148016	-0.0045342678	-0.011744952
5.3359375	0.12901555	1.0112127	-0.0044697486	-0.011714804
5.3505859	0.11228312	1.0126636	-0.0044039702	-0.011344991
5.3652344	0.12730075	1.0109582	-0.0044331346	-0.011286628
5.3798828	0.12273692	1.0106211	-0.0045511643	-0.011624938
5.3945313	0.11361514	1.0031754	-0.0045006466	-0.011811139
5.4091797	0.13376118	1.0123903	-0.0045201168	-0.011584761
5.4238281	0.12592779	1.0164577	-0.0044355225	-0.011428689
5.4384766	0.12348138	1.0122424	-0.0044680052	-0.01147293
5.453125	0.13418749	1.0100036	-0.0044873026	-0.011458351
5.4677734	0.12358782	1.0086737	-0.0044664908	-0.011609865
5.4824219	0.13073443	1.0154935	-0.004545344	-0.011763213
5.4970703	0.13641617	1.0125005	-0.0044882144	-0.011532837
5.5117188	0.1227766	1.0112077	-0.0044459407	-0.011312183
5.5263672	0.1370791	1.012767	-0.0044815601	-0.011442737
5.5410156	0.1319634	1.0127809	-0.0044872025	-0.011745897
5.5556641	0.12803774	1.0086007	-0.0044948193	-0.011758737
5.5703125	0.14315347	1.0125098	-0.004427243	-0.011420027
5.5849609	0.1326893	1.0124925	-0.0044461791	-0.011284095
5.5996094	0.13339685	1.0159427	-0.0044962959	-0.011586431
5.6142578	0.1416117	1.0112083	-0.0045413296	-0.011835969
5.6289063	0.12540127	1.0102866	-0.0044828462	-0.011588009
5.6435547	0.13870363	1.0116179	-0.0044613518	-0.011492492
5.6582031	0.13973072	1.0123692	-0.0044824257	-0.01143538
5.6728516	0.13055913	1.0145864	-0.0044447118	-0.01136966
5.6875	0.14608544	1.0157236	-0.0044522122	-0.011581898
5.7021484	0.13111913	1.01019	-0.0045540878	-0.011753133
5.7167969	0.13012217	1.0106081	-0.0044850409	-0.011578445
5.7314453	0.14503428	1.0111444	-0.0044855904	-0.011347708
5.7460938	0.12947649	1.0207102	-0.0044675632	-0.011401221
5.7607422	0.1348433	1.0095524	-0.0045191562	-0.011732969
5.7753906	0.14148812	1.0090809	-0.0045560971	-0.011792514
5.7900391	0.12863109	1.0130779	-0.0044523394	-0.011452789
5.8046875	0.14188273	1.0195653	-0.0044325176	-0.011237566
5.8193359	0.13548301	1.0117593	-0.0044867033	-0.011560762
5.8339844	0.1295509	1.0099179	-0.0045324313	-0.011748645
5.8486328	0.14516021	1.0119563	-0.0045045353	-0.011601884
5.8632813	0.13080405	1.0157225	-0.0044684997	-0.011547578
5.8779297	0.1324688	1.0140104	-0.0044689183	-0.011480246
5.8925781	0.1456158	1.0151916	-0.0044368869	-0.011386531
5.9072266	0.12934585	1.0120633	-0.0044621457	-0.01160026
5.921875	0.13843775	1.0122097	-0.0044876654	-0.011740169
